,face_id,frame_id,domain_emotion,angry,disgust,scared,happy,sad,surprised,neutral
938,1,938,neutral,0.03162752091884613,0.0006976988515816629,0.012069856747984886,0.03964555636048317,0.08531069755554199,0.0008814274915494025,0.8297672271728516
939,2,939,neutral,0.07256416976451874,0.006269983481615782,0.09612207114696503,0.09258665889501572,0.07215328514575958,0.0205751471221447,0.6397286057472229
940,1,940,neutral,0.03763629496097565,0.0007157295476645231,0.023114293813705444,0.07977166026830673,0.07302326709032059,0.0012582858325913548,0.7844804525375366
941,2,941,neutral,0.05423353984951973,0.011170133017003536,0.07827790826559067,0.10254109650850296,0.06326603144407272,0.03699609637260437,0.6535152196884155
942,1,942,neutral,0.06647272408008575,0.0006713834009133279,0.04314998909831047,0.11527855694293976,0.13605570793151855,0.004356239456683397,0.6340153813362122
943,2,943,neutral,0.05462862178683281,0.010708902962505817,0.07755643129348755,0.10315104573965073,0.06282433867454529,0.03623251989483833,0.6548981666564941
944,1,944,neutral,0.09019561111927032,0.0008835067274048924,0.07814513891935349,0.08684433996677399,0.14677493274211884,0.005454348865896463,0.5917021632194519
945,2,945,neutral,0.05548922345042229,0.010532548651099205,0.07708065956830978,0.10571248084306717,0.061671145260334015,0.035500362515449524,0.6540135741233826
946,1,946,neutral,0.10852289199829102,0.0006169691332615912,0.09321358054876328,0.04970463737845421,0.09804383665323257,0.008575228042900562,0.6413228511810303
947,2,947,neutral,0.04601707309484482,0.0040790666826069355,0.06627579033374786,0.07064609974622726,0.04588133096694946,0.02456924319267273,0.7425313591957092
948,1,948,neutral,0.1590169072151184,0.001186559209600091,0.1300695836544037,0.07592036575078964,0.11190494894981384,0.010415742173790932,0.5114858746528625
949,2,949,neutral,0.04412566497921944,0.0041877878829836845,0.06635040789842606,0.07005657255649567,0.04567369073629379,0.025895889848470688,0.7437100410461426
950,1,950,neutral,0.1382226049900055,0.001311445259489119,0.11280786246061325,0.09448564052581787,0.12075015902519226,0.012585679069161415,0.5198366045951843
951,2,951,neutral,0.04317835345864296,0.004921998828649521,0.0680588036775589,0.07343612611293793,0.04788893461227417,0.027557410299777985,0.7349584102630615
952,1,952,neutral,0.07415524125099182,0.000191946339327842,0.07652152329683304,0.17558079957962036,0.11611668765544891,0.027578523382544518,0.5298553109169006
953,2,953,neutral,0.05279839411377907,0.005165382754057646,0.07704955339431763,0.05186318978667259,0.050113070756196976,0.032672151923179626,0.7303382158279419
954,1,954,neutral,0.09789779037237167,0.000366683496395126,0.11997165530920029,0.1686253696680069,0.15254832804203033,0.040827471762895584,0.4197627305984497
955,2,955,neutral,0.05081165209412575,0.005613579880446196,0.07389450073242188,0.05496744439005852,0.050080183893442154,0.03089076466858387,0.7337418794631958
956,1,956,neutral,0.13379548490047455,0.0006512549007311463,0.18010586500167847,0.19288989901542664,0.17655622959136963,0.03850799798965454,0.2774932384490967
957,2,957,neutral,0.04580718278884888,0.006696175783872604,0.06982415914535522,0.07619596272706985,0.051621370017528534,0.0328439325094223,0.7170112133026123
958,1,958,scared,0.17373988032341003,0.00108516204636544,0.20375171303749084,0.1741255670785904,0.1966373324394226,0.051992207765579224,0.1986681967973709
959,2,959,neutral,0.046598806977272034,0.006880666594952345,0.07287625223398209,0.069871686398983,0.05181421712040901,0.03344755992293358,0.7185107469558716
960,1,960,neutral,0.09105752408504486,0.0012262208620086312,0.14748314023017883,0.03607572987675667,0.3414331078529358,0.009400489740073681,0.37332385778427124
961,2,961,neutral,0.04375801980495453,0.006407479755580425,0.07335112988948822,0.06926838308572769,0.052503060549497604,0.03298689052462578,0.7217251062393188
962,1,962,neutral,0.0676693394780159,0.0019606752321124077,0.05314517021179199,0.010723314248025417,0.4123160243034363,0.0017761350609362125,0.4524093270301819
963,2,963,neutral,0.04138211905956268,0.005385188385844231,0.07462767511606216,0.06280528008937836,0.0521211251616478,0.03289971500635147,0.7307788729667664
964,1,964,neutral,0.055874768644571304,0.0013534867903217673,0.053957074880599976,0.011798485182225704,0.40133875608444214,0.0016515962779521942,0.4740258455276489
965,2,965,neutral,0.04572838917374611,0.006160884164273739,0.08156143873929977,0.050538115203380585,0.05151619762182236,0.03806190565228462,0.7264330983161926
966,1,966,neutral,0.05697450041770935,0.0005765744717791677,0.07814489305019379,0.024103732779622078,0.28796327114105225,0.0027875378727912903,0.5494495034217834
967,2,967,neutral,0.05751161649823189,0.008002106100320816,0.09433069825172424,0.05480575188994408,0.05618739873170853,0.04151710495352745,0.6876453757286072
968,1,968,neutral,0.08243470638990402,0.00046653050230816007,0.1549120396375656,0.094260573387146,0.24129721522331238,0.013694629073143005,0.412934273481369
969,2,969,neutral,0.05355840548872948,0.011849360540509224,0.09212026745080948,0.08710026741027832,0.05689794197678566,0.04124204441905022,0.6572317481040955
970,1,970,neutral,0.07967305183410645,0.0003924054035451263,0.15890845656394958,0.1203303411602974,0.2232995480298996,0.017305998131632805,0.40009015798568726
971,2,971,neutral,0.046293944120407104,0.005003218073397875,0.07116006314754486,0.09567735344171524,0.0619732066988945,0.016968505457043648,0.7029237151145935
972,1,972,neutral,0.08228864520788193,0.00031033140840008855,0.16013698279857635,0.11819382011890411,0.22535431385040283,0.018184568732976913,0.3955312967300415
973,2,973,neutral,0.04603506252169609,0.006516330409795046,0.07100846618413925,0.10399179905653,0.05591144040226936,0.021805938333272934,0.6947309374809265
974,1,974,neutral,0.07243857532739639,8.408977009821683e-05,0.1831858605146408,0.07321185618638992,0.19428731501102448,0.013947485014796257,0.4628448188304901
975,2,975,neutral,0.04604022949934006,0.006868833675980568,0.06941253691911697,0.11140155792236328,0.05058090016245842,0.02404358610510826,0.6916524171829224
976,1,976,neutral,0.05174848809838295,6.925335037522018e-05,0.14863494038581848,0.08546457439661026,0.15771125257015228,0.012060106731951237,0.5443114042282104
977,2,977,neutral,0.044448792934417725,0.0064923581667244434,0.0713590458035469,0.12299109250307083,0.05215514823794365,0.02312573976814747,0.6794278025627136
978,1,978,neutral,0.03929474577307701,7.974258915055543e-05,0.12535087764263153,0.09253823012113571,0.13969646394252777,0.011737084947526455,0.5913028120994568
979,2,979,neutral,0.10800780355930328,0.009196460247039795,0.16484718024730682,0.14710885286331177,0.08464892208576202,0.025058511644601822,0.4611322581768036
980,1,980,neutral,0.037311211228370667,0.00012650195276364684,0.10489735007286072,0.04554126039147377,0.14432401955127716,0.006191586144268513,0.661608099937439
981,2,981,neutral,0.10406017303466797,0.010087576694786549,0.16210578382015228,0.14675205945968628,0.08560594171285629,0.02516520582139492,0.46622326970100403
982,1,982,neutral,0.03415965661406517,0.00027596764266490936,0.09959875792264938,0.029680723324418068,0.16050836443901062,0.004031299613416195,0.6717453002929688
983,2,983,neutral,0.09912047535181046,0.010673325508832932,0.149572491645813,0.14305952191352844,0.08058958500623703,0.02383650280535221,0.49314814805984497
984,1,984,neutral,0.038054171949625015,0.0004836286243516952,0.09050498902797699,0.04753043130040169,0.16678157448768616,0.003160869237035513,0.6534842848777771
985,2,985,neutral,0.07672972977161407,0.004053646232932806,0.06806021183729172,0.09603668004274368,0.09428964555263519,0.023339692503213882,0.6374903917312622
986,1,986,neutral,0.059826165437698364,0.0008248532540164888,0.08239400386810303,0.024989310652017593,0.27067986130714417,0.0025542371440678835,0.5587316155433655
987,2,987,neutral,0.042547471821308136,0.00800066813826561,0.065540611743927,0.10739030689001083,0.04997621476650238,0.022587589919567108,0.7039571404457092
988,1,988,neutral,0.04136352613568306,0.02006436511874199,0.04011361673474312,0.07554910331964493,0.1615055948495865,0.002055669901892543,0.6593481302261353
989,2,989,neutral,0.043961554765701294,0.00896518025547266,0.06470587104558945,0.10447512567043304,0.04909113794565201,0.023498840630054474,0.7053022980690002
990,1,990,neutral,0.04345669969916344,0.012905757874250412,0.06757824122905731,0.044444870203733444,0.2033991664648056,0.004285312723368406,0.6239299774169922
991,2,991,neutral,0.04449472948908806,0.009635800495743752,0.06394442915916443,0.1033276692032814,0.04809511825442314,0.02365211211144924,0.7068501710891724
992,1,992,neutral,0.07791468501091003,0.014170671813189983,0.1148722916841507,0.07991494238376617,0.1811087727546692,0.005643341224640608,0.5263752937316895
993,2,993,neutral,0.04369520768523216,0.009324452839791775,0.061204686760902405,0.10244626551866531,0.04593057930469513,0.021278172731399536,0.716120719909668
994,1,994,scared,0.07165832072496414,0.008209511637687683,0.4335225224494934,0.008926045149564743,0.3174513280391693,0.00202286709100008,0.1582094132900238
995,2,995,neutral,0.0448015034198761,0.009759936481714249,0.06538926810026169,0.08964745700359344,0.044345054775476456,0.02334907464683056,0.7227077484130859
996,1,996,scared,0.2976238429546356,0.03700092062354088,0.49753740429878235,0.00791960209608078,0.07966341823339462,0.003851520363241434,0.07640330493450165
997,2,997,neutral,0.04582066461443901,0.011682809330523014,0.06496915221214294,0.08676321804523468,0.042338911443948746,0.024875421077013016,0.7235498428344727
998,1,998,scared,0.12543806433677673,0.030267801135778427,0.5357935428619385,0.005009152926504612,0.17464493215084076,0.0010069666896015406,0.127839595079422
999,2,999,neutral,0.04845903068780899,0.01190054789185524,0.07087401300668716,0.09170757234096527,0.04473663493990898,0.025664202868938446,0.7066580653190613
1000,1,1000,scared,0.09174685180187225,0.021267546340823174,0.6192580461502075,0.001544594531878829,0.15338560938835144,0.0015831346390768886,0.11121432483196259
1001,2,1001,neutral,0.051876045763492584,0.011715895496308804,0.07718464732170105,0.09077700972557068,0.0475841648876667,0.026870641857385635,0.6939916014671326
1002,1,1002,neutral,0.24623435735702515,0.0016445645596832037,0.12879148125648499,0.0021604099310934544,0.05590886250138283,0.0038783936761319637,0.5613819360733032
1004,1,1004,angry,0.3232108950614929,0.017450598999857903,0.269376277923584,0.0020542123820632696,0.09361927956342697,0.010717696510255337,0.2835710346698761
1005,2,1005,neutral,0.060521773993968964,0.014633557759225368,0.07914144545793533,0.08589867502450943,0.049892012029886246,0.031915538012981415,0.6779969334602356
1006,1,1006,neutral,0.3305428922176361,0.01001525204628706,0.16265666484832764,0.0069799888879060745,0.047006577253341675,0.009476042352616787,0.43332257866859436
1007,2,1007,neutral,0.062271736562252045,0.01487022079527378,0.07635465264320374,0.09459137171506882,0.055743034929037094,0.03018142282962799,0.6659876108169556
1008,1,1008,angry,0.3821483552455902,0.03657399117946625,0.3513323664665222,0.003988977055996656,0.06934940069913864,0.017951464280486107,0.13865543901920319
1009,2,1009,neutral,0.03887683525681496,0.018657471984624863,0.07739543914794922,0.09449519217014313,0.061072684824466705,0.05507735535502434,0.6544250845909119
1010,1,1010,scared,0.07568607479333878,0.0014180068392306566,0.39785489439964294,0.0017491995822638273,0.1855313628911972,0.012034602463245392,0.3257259130477905
1012,1,1012,neutral,0.05909073352813721,0.0019973628222942352,0.2964100241661072,0.0019824346527457237,0.11231624335050583,0.008850840851664543,0.5193523168563843
1014,1,1014,neutral,0.02450331673026085,0.0019967176485806704,0.26168718934059143,0.004011363722383976,0.10578548163175583,0.008150302805006504,0.593865692615509
1016,1,1016,scared,0.09869271516799927,0.019560007378458977,0.4397093951702118,0.0014100379776209593,0.2278294414281845,0.003207703121006489,0.20959068834781647
1017,2,1017,neutral,0.08781518787145615,0.0076065449975430965,0.08213029056787491,0.08062619715929031,0.09412133693695068,0.025755492970347404,0.6219449639320374
1018,1,1018,neutral,0.0652071014046669,0.0016832550754770637,0.22636541724205017,0.0020762821659445763,0.2374269664287567,0.006699586287140846,0.4605414569377899
1019,2,1019,neutral,0.05280299857258797,0.013574889861047268,0.07216693460941315,0.09222468733787537,0.05095873773097992,0.02625003457069397,0.6920216679573059
1020,1,1020,scared,0.0758049264550209,0.0005411443416960537,0.31915509700775146,0.0008181733428500593,0.2836485207080841,0.004351554438471794,0.3156805634498596
1021,2,1021,neutral,0.05612574517726898,0.014688755385577679,0.07665707170963287,0.09359262883663177,0.05090155452489853,0.026910265907645226,0.6811239719390869
1022,1,1022,scared,0.07965270429849625,0.0008686042274348438,0.43114352226257324,0.0019776232074946165,0.1755114048719406,0.004772437270730734,0.3060736358165741
1024,1,1024,neutral,0.050062406808137894,0.0032557339873164892,0.24583953619003296,0.005142555106431246,0.12088201940059662,0.020767347887158394,0.5540503859519958
1026,1,1026,neutral,0.061982426792383194,0.001478755148127675,0.26353615522384644,0.0015488830395042896,0.258892685174942,0.003770786337554455,0.40879032015800476
1027,2,1027,neutral,0.059849273413419724,0.017351925373077393,0.07832065969705582,0.08770649135112762,0.054094284772872925,0.02879403531551361,0.673883318901062
1028,1,1028,neutral,0.03926222398877144,0.0030570963863283396,0.14739872515201569,0.003357773181051016,0.15756690502166748,0.009204374626278877,0.6401529908180237
1030,1,1030,neutral,0.11681599169969559,0.019430823624134064,0.174650177359581,0.004472606349736452,0.14998090267181396,0.012293793261051178,0.5223557353019714
1031,2,1031,neutral,0.059689346700906754,0.021127771586179733,0.07229891419410706,0.07850261777639389,0.05333777144551277,0.025669189170002937,0.6893743872642517
1032,1,1032,neutral,0.06944998353719711,0.011595966294407845,0.1664653718471527,0.013190992176532745,0.09526214003562927,0.016187291592359543,0.6278482675552368
1034,1,1034,neutral,0.04478979483246803,0.010567083023488522,0.14405426383018494,0.010960287414491177,0.11107748001813889,0.009611060842871666,0.6689400672912598
1036,1,1036,neutral,0.10019733756780624,0.03425873443484306,0.13382545113563538,0.009011001326143742,0.08226046711206436,0.013757788576185703,0.6266891956329346
1038,1,1038,neutral,0.08765769749879837,0.008775301277637482,0.17576314508914948,0.00849045068025589,0.15608030557632446,0.013629271648824215,0.5496038794517517
1040,1,1040,neutral,0.09106200188398361,0.008660350926220417,0.191007599234581,0.0074810124933719635,0.18801400065422058,0.013654764741659164,0.5001201629638672
1042,1,1042,neutral,0.08047222346067429,0.01289142295718193,0.15823733806610107,0.011167180724442005,0.18371915817260742,0.011734873056411743,0.5417777895927429
1044,1,1044,neutral,0.03431865572929382,0.03821443393826485,0.14096421003341675,0.004695720970630646,0.365418940782547,0.0030241874046623707,0.4133637845516205
1046,1,1046,sad,0.05928131937980652,0.044272854924201965,0.1758313924074173,0.004341161344200373,0.5406113266944885,0.00365561549551785,0.17200630903244019
1048,1,1048,sad,0.04932985082268715,0.03274565190076828,0.14675253629684448,0.004486036486923695,0.5735764503479004,0.0043115937151014805,0.18879789113998413
1050,1,1050,sad,0.04088594391942024,0.023710573092103004,0.18245829641819,0.005993700586259365,0.5170023441314697,0.0028773071244359016,0.22707180678844452
1052,1,1052,sad,0.02183389849960804,0.005414079874753952,0.14390155673027039,0.01000345591455698,0.45385828614234924,0.007336215581744909,0.3576525151729584
1053,2,1053,neutral,0.04890306666493416,0.014525959268212318,0.08295648545026779,0.07214099913835526,0.05527983605861664,0.04632730036973953,0.679866373538971
1054,1,1054,neutral,0.011710666120052338,0.0007846211083233356,0.10346213728189468,0.037547267973423004,0.33490297198295593,0.028189556673169136,0.483402818441391
1056,1,1056,neutral,0.025965508073568344,0.0013971166918054223,0.08452478051185608,0.07030472904443741,0.23540544509887695,0.01659078523516655,0.5658116340637207
1058,1,1058,neutral,0.030345704406499863,0.0019317594124004245,0.07426212728023529,0.022556303068995476,0.29033181071281433,0.00820219423621893,0.572370171546936
1060,1,1060,neutral,0.028005756437778473,0.0019700760021805763,0.08005798608064651,0.023355983197689056,0.2256121188402176,0.006017137784510851,0.6349808573722839
1061,2,1061,neutral,0.06488636136054993,0.02834143489599228,0.10390712320804596,0.11264398694038391,0.06709727644920349,0.06599888950586319,0.5571249127388
1062,1,1062,neutral,0.0229605995118618,0.0016691451892256737,0.0644395649433136,0.013475576415657997,0.19389021396636963,0.0024257723707705736,0.7011392116546631
1063,2,1063,neutral,0.06700849533081055,0.02817041426897049,0.10218296200037003,0.12262161076068878,0.06508271396160126,0.06976673752069473,0.545167088508606
1064,1,1064,neutral,0.019295984879136086,0.0017631499795243144,0.06609084457159042,0.007243337109684944,0.26445654034614563,0.0012941262684762478,0.6398559808731079
1066,1,1066,neutral,0.016800345852971077,0.0036631186958402395,0.058488424867391586,0.008215139620006084,0.2463846504688263,0.0031178330536931753,0.6633304357528687
1067,2,1067,neutral,0.06617318838834763,0.028491327539086342,0.09606686234474182,0.11907998472452164,0.05764998868107796,0.06820128858089447,0.5643373727798462
1068,1,1068,neutral,0.01897834613919258,0.005759032443165779,0.0733088031411171,0.012028408236801624,0.28769782185554504,0.0034172004088759422,0.5988103747367859
1069,2,1069,neutral,0.06655517965555191,0.025344548746943474,0.09596326947212219,0.11884908378124237,0.05636724457144737,0.06182194501161575,0.5750987529754639
1070,1,1070,sad,0.018957294523715973,0.0036567412316799164,0.1078360453248024,0.006108642090111971,0.4388122856616974,0.0035063091199845076,0.42112264037132263
1071,2,1071,neutral,0.08715367317199707,0.03738701716065407,0.11203375458717346,0.08919085562229156,0.056904878467321396,0.07440593093633652,0.5429238677024841
1072,1,1072,neutral,0.021405203267931938,0.0028570673894137144,0.06257843971252441,0.0036609352100640535,0.3749721646308899,0.0008976342505775392,0.533628523349762
1073,2,1073,neutral,0.08648615330457687,0.03281116485595703,0.11069269478321075,0.0840415433049202,0.05738436430692673,0.0702313631772995,0.5583527088165283
1074,1,1074,neutral,0.026225784793496132,0.005498492158949375,0.06792397052049637,0.003554853145033121,0.3603753447532654,0.0028453462291508913,0.533576250076294
1075,2,1075,neutral,0.08917824923992157,0.023447204381227493,0.13285653293132782,0.07741730660200119,0.07080184668302536,0.05046631768345833,0.5558325052261353
1076,1,1076,neutral,0.03545667976140976,0.005909332539886236,0.0855400562286377,0.0030814132187515497,0.3600730895996094,0.0010567452991381288,0.5088827013969421
1077,2,1077,neutral,0.08736849576234818,0.031690068542957306,0.11058031022548676,0.08313247561454773,0.05931108444929123,0.06305520981550217,0.5648623704910278
1078,1,1078,neutral,0.029526734724640846,0.005372648127377033,0.06332647055387497,0.005967406556010246,0.21605150401592255,0.002050799084827304,0.6777045130729675
1080,1,1080,neutral,0.024062298238277435,0.005314049776643515,0.0704406201839447,0.006366757210344076,0.2401794195175171,0.0013997872592881322,0.6522369980812073
1081,2,1081,neutral,0.13256920874118805,0.0204215906560421,0.1513088494539261,0.10514801740646362,0.09091426432132721,0.03358331322669983,0.4660547375679016
1082,1,1082,neutral,0.023922068998217583,0.0021835449151694775,0.11958476901054382,0.01076442375779152,0.3794104754924774,0.005709657445549965,0.45842504501342773
1083,2,1083,neutral,0.08773581683635712,0.029988938942551613,0.10905082523822784,0.08137555420398712,0.06246168166399002,0.05769549682736397,0.571691632270813
1084,1,1084,sad,0.02386416681110859,0.0009550491813570261,0.15980446338653564,0.006281242240220308,0.46438905596733093,0.003119735512882471,0.34158626198768616
1086,1,1086,sad,0.02504659630358219,0.0010743772145360708,0.167057067155838,0.006626407615840435,0.4785894751548767,0.004267395008355379,0.31733864545822144
1087,2,1087,neutral,0.13600410521030426,0.037573810666799545,0.11066222935914993,0.06976131349802017,0.08412562310695648,0.03182706609368324,0.5300458073616028
1088,1,1088,sad,0.03183126822113991,0.0010556615889072418,0.20717862248420715,0.004830293823033571,0.5201510787010193,0.004788324702531099,0.23016470670700073
1090,1,1090,sad,0.03267621621489525,0.0008076236117631197,0.2310967594385147,0.0021808864548802376,0.4983261525630951,0.0052598523907363415,0.2296525537967682
1092,1,1092,sad,0.027335241436958313,0.0010483387159183621,0.26615920662879944,0.001715293969027698,0.4322490990161896,0.004389412701129913,0.2671034336090088
1093,2,1093,neutral,0.15004019439220428,0.04651728272438049,0.11290805041790009,0.06702779233455658,0.082671158015728,0.02861197292804718,0.5122235417366028
1094,1,1094,sad,0.04356737062335014,0.0004780318704433739,0.18855313956737518,0.0021969114895910025,0.4195331037044525,0.0032510398887097836,0.342420369386673
1096,1,1096,neutral,0.052251458168029785,0.0015366123989224434,0.25766807794570923,0.0007589443121105433,0.22775116562843323,0.0020559506956487894,0.4579777419567108
1098,1,1098,neutral,0.063949353992939,0.009650222957134247,0.08224532008171082,0.002619870938360691,0.07645140588283539,0.004449842497706413,0.7606340050697327
1100,1,1100,neutral,0.0675729289650917,0.012848079204559326,0.10475746542215347,0.005088193342089653,0.07401232421398163,0.011373565532267094,0.7243474125862122
1102,1,1102,neutral,0.06547995656728745,0.006307652220129967,0.10544965416193008,0.007787889335304499,0.06255277991294861,0.006338892504572868,0.7460832595825195
1104,1,1104,neutral,0.040299832820892334,0.001540905679576099,0.30215558409690857,0.0017086256993934512,0.2067519724369049,0.006399344187229872,0.4411437511444092
1106,1,1106,neutral,0.04522252455353737,0.0010604284470900893,0.2577885389328003,0.002182763535529375,0.15699350833892822,0.0090784952044487,0.5276736617088318
1108,1,1108,neutral,0.06358660012483597,0.001988388365134597,0.2818273603916168,0.0031552291475236416,0.1391945481300354,0.007488443050533533,0.5027594566345215
1110,1,1110,neutral,0.054272379726171494,0.001536860829219222,0.29869702458381653,0.0030339607037603855,0.1368623673915863,0.009022140875458717,0.496575266122818
1112,1,1112,neutral,0.14657729864120483,0.00849581602960825,0.33626776933670044,0.004458010196685791,0.10445541888475418,0.00891469232738018,0.39083102345466614
1114,1,1114,neutral,0.14643843472003937,0.0074139744974672794,0.2960156500339508,0.0029220262076705694,0.11520180106163025,0.006607013754546642,0.42540115118026733
1116,1,1116,neutral,0.15610431134700775,0.007516403682529926,0.3255947232246399,0.0028100046329200268,0.107281394302845,0.006162414792925119,0.3945307433605194
1118,1,1118,scared,0.11824233084917068,0.017800599336624146,0.43421921133995056,0.004602809436619282,0.09018544107675552,0.00997081957757473,0.32497870922088623
1119,2,1119,neutral,0.05724424868822098,0.01078946515917778,0.09186720848083496,0.03433149307966232,0.04098641127347946,0.06515829265117645,0.6996229290962219
1120,1,1120,scared,0.10548653453588486,0.016678374260663986,0.4465368986129761,0.004452105611562729,0.08576137572526932,0.009802199900150299,0.33128252625465393
1121,2,1121,neutral,0.07038481533527374,0.004138114862143993,0.05024457350373268,0.06179603189229965,0.05908620357513428,0.03341594710946083,0.7209343910217285
1122,1,1122,scared,0.10583885759115219,0.01908929832279682,0.45650628209114075,0.004192905966192484,0.09084740281105042,0.008185772225260735,0.31533941626548767
1123,2,1123,neutral,0.07293099164962769,0.003849243512377143,0.04882378503680229,0.060287199914455414,0.06027574464678764,0.031363312155008316,0.7224697470664978
1124,1,1124,scared,0.10161322355270386,0.014635383151471615,0.46819496154785156,0.0033944514580070972,0.08362225443124771,0.008378960192203522,0.32016071677207947
1126,1,1126,scared,0.09633255004882812,0.013221487402915955,0.4662780165672302,0.003166666254401207,0.0818677544593811,0.00865322258323431,0.33048030734062195
1127,2,1127,neutral,0.08926349133253098,0.0034850463271141052,0.055024653673172,0.07862988859415054,0.06088319420814514,0.03382067009806633,0.6788930296897888
1128,1,1128,scared,0.09259063005447388,0.011924444697797298,0.4489969313144684,0.003054393455386162,0.08315415680408478,0.00874830037355423,0.35153108835220337
1129,2,1129,neutral,0.08070359379053116,0.003441662061959505,0.051992371678352356,0.061997219920158386,0.066329225897789,0.031887780874967575,0.7036482095718384
1130,1,1130,scared,0.10096155107021332,0.012884004972875118,0.4281850755214691,0.002855650382116437,0.0866997241973877,0.007886403240263462,0.3605276346206665
1132,1,1132,neutral,0.03378681465983391,0.0014995875535532832,0.2974795997142792,0.0009446332114748657,0.222857266664505,0.015276389196515083,0.4281557500362396
1134,1,1134,neutral,0.022140996530652046,0.0012386275921016932,0.294925719499588,0.0008197528659366071,0.21293717622756958,0.012309824116528034,0.4556278884410858
1136,1,1136,neutral,0.02920355461537838,0.0028275949880480766,0.3053815960884094,0.0013578840298578143,0.21392007172107697,0.008646475151181221,0.4386627674102783
1138,1,1138,neutral,0.049643624573946,0.0015770193422213197,0.3016827404499054,0.0021862569265067577,0.1782824993133545,0.013616194948554039,0.4530116617679596
1140,1,1140,neutral,0.03823893889784813,0.0014694688143208623,0.33251485228538513,0.004329690709710121,0.11356562376022339,0.015572679229080677,0.494308739900589
1142,1,1142,scared,0.15307603776454926,0.021285733208060265,0.32680076360702515,0.023831265047192574,0.178309828042984,0.015834439545869827,0.28086191415786743
1144,1,1144,neutral,0.021690871566534042,0.0008784920210018754,0.15897907316684723,0.02542656846344471,0.050841253250837326,0.008263246156275272,0.7339205145835876
1146,1,1146,neutral,0.1249389573931694,0.03747791424393654,0.10855372995138168,0.07571183890104294,0.13167765736579895,0.0026264372281730175,0.519013524055481
1148,1,1148,neutral,0.04254278168082237,0.0002562943263910711,0.11577838659286499,0.03832419589161873,0.10751734673976898,0.0021327361464500427,0.6934481859207153
1149,2,1149,neutral,0.1535770148038864,0.04114533215761185,0.10563645511865616,0.07660438120365143,0.08158460259437561,0.05147381126880646,0.48997849225997925
1150,1,1150,neutral,0.03506777063012123,0.000303930341033265,0.09204474836587906,0.041333965957164764,0.12082506716251373,0.0016466452507302165,0.708777904510498
1151,2,1151,neutral,0.1294020414352417,0.043417222797870636,0.09569279104471207,0.06534773856401443,0.08444572985172272,0.04483754187822342,0.5368569493293762
1152,1,1152,neutral,0.03928806632757187,0.00047820169129408896,0.1358386129140854,0.05970892682671547,0.13319341838359833,0.003710559569299221,0.6277821660041809
1154,1,1154,neutral,0.03852058947086334,0.00012684550893027335,0.137848898768425,0.01907796785235405,0.22171184420585632,0.005176015663892031,0.5775377750396729
1155,2,1155,neutral,0.1928723007440567,0.040832482278347015,0.10237769782543182,0.0535031333565712,0.07612039148807526,0.03208678215742111,0.5022072196006775
1156,1,1156,neutral,0.023123066872358322,0.00022421489120461047,0.06392553448677063,0.006923202890902758,0.1384040266275406,0.0008898378000594676,0.7665100693702698
1158,1,1158,neutral,0.01546054519712925,0.00017472422041464597,0.04962412267923355,0.006054595112800598,0.11861901730298996,0.0006059492588974535,0.8094611167907715
1160,1,1160,neutral,0.01375536061823368,0.00027910072822123766,0.05400698632001877,0.011264297179877758,0.09631933271884918,0.000716213253326714,0.8236587047576904
1161,2,1161,neutral,0.11127258837223053,0.004363191779702902,0.06694868206977844,0.055332981050014496,0.08520516753196716,0.027600744739174843,0.6492766737937927
1162,1,1162,neutral,0.01144830510020256,0.0004213406064081937,0.05702910199761391,0.017498640343546867,0.13400013744831085,0.0010364028858020902,0.7785660624504089
1163,2,1163,neutral,0.08067446947097778,0.007059392053633928,0.057839907705783844,0.05223282799124718,0.09653472155332565,0.03382512927055359,0.6718335151672363
1164,1,1164,neutral,0.013543128035962582,0.0004150953027419746,0.052223026752471924,0.021820344030857086,0.12735962867736816,0.0008876261999830604,0.7837511897087097
1166,1,1166,neutral,0.020401237532496452,0.0001733409590087831,0.056097015738487244,0.01935465820133686,0.11740648746490479,0.0011013569310307503,0.7854659557342529
1167,2,1167,neutral,0.081938736140728,0.004115335177630186,0.04527886211872101,0.04578445479273796,0.08418338000774384,0.024328308179974556,0.7143709659576416
1168,1,1168,neutral,0.024926451966166496,0.00017284511704929173,0.06245754286646843,0.021227873861789703,0.10557697713375092,0.0011722985655069351,0.7844659090042114
1169,2,1169,neutral,0.08586258441209793,0.004523098934441805,0.050420261919498444,0.043816938996315,0.08390428125858307,0.025501137599349022,0.7059717178344727
1170,1,1170,neutral,0.028086373582482338,0.0012355158105492592,0.08820782601833344,0.048397161066532135,0.09700611233711243,0.001473053707741201,0.7355939745903015
1172,1,1172,neutral,0.018423179164528847,0.0006752879125997424,0.07272990047931671,0.0390857569873333,0.07800541073083878,0.001347902580164373,0.7897325754165649
1174,1,1174,neutral,0.021872900426387787,0.0009262907551601529,0.05669856444001198,0.04789438843727112,0.10068845003843307,0.0015888846246525645,0.7703304886817932
1176,1,1176,neutral,0.019245129078626633,0.0004375820280984044,0.0609327033162117,0.030468076467514038,0.13904429972171783,0.0011946489103138447,0.7486774921417236
1178,1,1178,neutral,0.01950763911008835,0.0006439156131818891,0.058287423104047775,0.03227579593658447,0.16234299540519714,0.0012855922104790807,0.7256566286087036
