,face_id,frame_id,domain_emotion,angry,disgust,scared,happy,sad,surprised,neutral
44,1,44,happy,0.053570277988910675,0.002859079046174884,0.23196838796138763,0.506182074546814,0.17768941819667816,0.004797785542905331,0.022933030501008034
45,1,45,happy,0.0322946235537529,0.0033669802360236645,0.023850789293646812,0.8897398710250854,0.0414852611720562,0.00029824767261743546,0.008964222855865955
46,1,46,happy,0.02568349801003933,0.001987383235245943,0.036547329276800156,0.8811842799186707,0.04917079955339432,6.0088845202699304e-05,0.005366678815335035
47,1,47,happy,0.002032118383795023,0.00012048259668517858,0.0031975642777979374,0.9897991418838501,0.0031634189654141665,0.0006387085886672139,0.001048541977070272
48,1,48,happy,0.0020118646789342165,8.316280582221225e-05,0.0029202261939644814,0.9888344407081604,0.0022133933380246162,0.0006579720648005605,0.003278988180682063
49,1,49,happy,0.0031044839415699244,0.0004803224001079798,0.003852986264973879,0.9903076887130737,0.0011438296642154455,0.0006296687060967088,0.0004809655074495822
50,1,50,happy,0.0014824268873780966,0.00024574226699769497,0.004217992071062326,0.9908058047294617,0.0017935247160494328,0.00044064101530238986,0.0010139828082174063
51,1,51,happy,0.0017738168826326728,0.00016534760652575642,0.0033269235864281654,0.992683470249176,0.0007438489119522274,0.0005206303321756423,0.0007859934703446925
52,1,52,happy,0.0025487064849585295,8.376782352570444e-05,0.003252321155741811,0.9885665774345398,0.003044363111257553,0.0005070499028079212,0.0019972827285528183
53,1,53,happy,0.0036381506361067295,0.0001492471928941086,0.002323016757145524,0.982284426689148,0.0022033536806702614,0.0007710285135544837,0.008630791679024696
54,1,54,happy,0.00309627503156662,3.843005106318742e-05,0.001837002346292138,0.9892265796661377,0.002360065933316946,0.00036468321923166513,0.0030769077129662037
55,1,55,happy,0.004239666275680065,6.265135743888095e-05,0.0037838162388652563,0.9833872318267822,0.004011993762105703,0.00044024692033417523,0.004074452444911003
56,1,56,happy,0.006354900076985359,6.904971087351441e-05,0.0045387027785182,0.9691897034645081,0.003947093151509762,0.001118924468755722,0.014781666919589043
57,1,57,happy,0.001788995461538434,3.1124494853429496e-05,0.002900460734963417,0.9933601021766663,0.0005342698423191905,0.00010184220445808023,0.001283307559788227
58,1,58,happy,0.007816735655069351,8.941877604229376e-05,0.0048707108944654465,0.9698230624198914,0.002796564484015107,0.0012954110279679298,0.013308114372193813
59,1,59,happy,0.011944730766117573,0.00029962597182020545,0.005380507092922926,0.9580587148666382,0.005353834480047226,0.0013391128741204739,0.0176234133541584
60,1,60,happy,0.0060387891717255116,0.00036388926673680544,0.004199624992907047,0.9803643226623535,0.0033857047092169523,0.0002669484820216894,0.005380699876695871
62,1,62,happy,0.04178337752819061,0.0010153970215469599,0.014497356489300728,0.8838765621185303,0.012823071330785751,0.0036777772475034,0.04232652485370636
63,1,63,happy,0.013637550175189972,0.0001783346087904647,0.0096542714163661,0.9486539363861084,0.01645597070455551,0.0013683713041245937,0.010051551274955273
65,1,65,happy,0.005088822916150093,0.00016044547373894602,0.0030912887305021286,0.9792191386222839,0.0037367858458310366,0.0006482595345005393,0.008055166341364384
69,1,69,happy,0.031951550394296646,0.0024858415126800537,0.05119314417243004,0.8430621027946472,0.013866787776350975,0.0031217613723129034,0.05431884154677391
70,1,70,happy,0.014828197658061981,0.0005124054732732475,0.010523363947868347,0.9298051595687866,0.0030367826111614704,0.001058274181559682,0.040235839784145355
73,1,73,happy,0.008677393198013306,0.0004529123834799975,0.010864181444048882,0.9197271466255188,0.004580542910844088,0.0010307200718671083,0.05466706305742264
74,1,74,happy,0.0035050222650170326,0.00033208835520781577,0.0071873851120471954,0.9536533951759338,0.0033881780691444874,0.0008252988336607814,0.031108733266592026
75,1,75,happy,0.033528950065374374,0.0008360717911273241,0.06572936475276947,0.7406094670295715,0.023752862587571144,0.006144495215266943,0.12939874827861786
76,1,76,happy,0.023256545886397362,0.0006049814401194453,0.031087370589375496,0.7849568128585815,0.013604595325887203,0.002995667979121208,0.14349408447742462
77,1,77,happy,0.006356892175972462,0.00019487497047521174,0.021646421402692795,0.8943102955818176,0.006346906069666147,0.0022723746951669455,0.06887225061655045
78,1,78,happy,0.008079002611339092,0.0004942730301991105,0.012838346883654594,0.918748676776886,0.005242620594799519,0.001436060294508934,0.05316104739904404
79,1,79,happy,0.01444618683308363,0.0020532836206257343,0.024644749239087105,0.9350903630256653,0.0036783344112336636,0.002707358216866851,0.017379742115736008
80,1,80,happy,0.009047131054103374,0.0007597983349114656,0.015320051461458206,0.9432404637336731,0.00812603160738945,0.0015002014115452766,0.02200637198984623
81,1,81,happy,0.01385270245373249,0.0006859301938675344,0.020989762619137764,0.9076714515686035,0.007170400582253933,0.0022287399042397738,0.047400981187820435
82,1,82,happy,0.007009581662714481,0.001046404941007495,0.01883804425597191,0.894614040851593,0.005377755034714937,0.002592044183984399,0.07052217423915863
83,1,83,happy,0.02863725833594799,0.0007169894524849951,0.019762717187404633,0.8623548746109009,0.0047923494130373,0.0010358559666201472,0.08269999176263809
84,1,84,happy,0.0209256112575531,0.00030730702565051615,0.014394698664546013,0.7992655634880066,0.004545655567198992,0.0008042757399380207,0.1597568690776825
85,1,85,happy,0.030343979597091675,0.00016477286408189684,0.012231125496327877,0.7990038990974426,0.01091828104108572,0.001135614002123475,0.14620228111743927
86,1,86,happy,0.016350392252206802,5.916291775065474e-05,0.001793244737200439,0.9320762753486633,0.0021681643556803465,0.0005814838223159313,0.046971239149570465
87,1,87,happy,0.030145881697535515,9.539030725136399e-05,0.0029982319101691246,0.9223564863204956,0.0022986058611422777,0.0013357773423194885,0.04076961427927017
88,1,88,happy,0.0023780849296599627,0.00048466157750226557,0.0029076922219246626,0.9791306853294373,0.0029858776833862066,0.0009547607623971999,0.011158362962305546
89,1,89,happy,0.00467202952131629,0.002172567183151841,0.002841909183189273,0.9793807864189148,0.005645458120852709,0.001024068333208561,0.00426318496465683
90,1,90,happy,0.01035813707858324,0.003433010308071971,0.010347182862460613,0.9601644277572632,0.006254442501813173,0.002944197505712509,0.006498625036329031
91,1,91,happy,0.030862832441926003,0.004125820938497782,0.011804723180830479,0.9172444939613342,0.02203659899532795,0.0014411184238269925,0.012484473176300526
92,1,92,happy,0.013588582165539265,0.005678716581314802,0.01300755888223648,0.9347181916236877,0.013246189802885056,0.003206489607691765,0.01655428111553192
93,1,93,happy,0.037169620394706726,0.0013598959194496274,0.0072970218025147915,0.9180468320846558,0.028596853837370872,0.00031242979457601905,0.00721729313954711
94,1,94,happy,0.1868232935667038,0.005426724907010794,0.05707450956106186,0.6293082237243652,0.08997923135757446,0.0022969411220401525,0.02909109741449356
95,1,95,happy,0.008210868574678898,0.000330516864778474,0.01822212152183056,0.9424065947532654,0.010956316255033016,0.0035760574974119663,0.01629750058054924
96,1,96,happy,0.0017273349221795797,5.507534297066741e-05,0.0023020044900476933,0.9858381152153015,0.0022931054700165987,0.0011936919763684273,0.006590628065168858
97,1,97,happy,0.13449010252952576,0.0071374657563865185,0.03338158503174782,0.7678674459457397,0.03779647871851921,0.0007338926661759615,0.018592961132526398
98,1,98,happy,0.0023974801879376173,3.506587745505385e-05,0.001492985407821834,0.9805867671966553,0.004005615133792162,0.0005649378290399909,0.010917078703641891
99,1,99,happy,0.0010107462294399738,1.6806005078251474e-05,0.0017892741598188877,0.9907656908035278,0.0020369431003928185,0.0020772754214704037,0.0023032836616039276
100,1,100,happy,0.011157930828630924,5.415562554844655e-05,0.005583798047155142,0.9579785466194153,0.015520612709224224,0.0017261833418160677,0.007978777401149273
101,1,101,happy,0.018903333693742752,0.0007252935320138931,0.010898880660533905,0.9244557023048401,0.019067807123064995,0.009190235286951065,0.01675875298678875
102,1,102,happy,0.016987446695566177,0.0010742497397586703,0.022250723093748093,0.9032358527183533,0.022980231791734695,0.009255831129848957,0.024215612560510635
103,1,103,happy,0.03679309040307999,0.0016210030298680067,0.05049939453601837,0.6964375376701355,0.07806553691625595,0.04627487063407898,0.09030864387750626
104,1,104,happy,0.013054680079221725,0.0017365285893902183,0.01848066784441471,0.8712638020515442,0.01191510260105133,0.044508229941129684,0.0390409380197525
105,1,105,happy,0.01065447274595499,0.0039277710020542145,0.021461984142661095,0.805914044380188,0.015748677775263786,0.030077550560235977,0.11221541464328766
106,1,106,happy,0.009416907094419003,0.0003840489953290671,0.02916019782423973,0.7710815072059631,0.007907180115580559,0.03724355250597,0.1448066085577011
107,1,107,happy,0.03620211407542229,0.003911576233804226,0.06226193532347679,0.6652883291244507,0.032594844698905945,0.020768214017152786,0.17897294461727142
108,1,108,happy,0.05279135704040527,0.022665055468678474,0.07188022136688232,0.44306012988090515,0.021492131054401398,0.03191617876291275,0.3561948835849762
109,1,109,neutral,0.11300555616617203,0.008158654905855656,0.09705517441034317,0.26056480407714844,0.03850128874182701,0.018133798614144325,0.464580774307251
110,1,110,scared,0.12290369719266891,0.024905377998948097,0.28865694999694824,0.12829722464084625,0.1002974808216095,0.09186474233865738,0.24307449162006378
111,1,111,neutral,0.12721240520477295,0.10236039012670517,0.22550946474075317,0.12165718525648117,0.14091619849205017,0.026896821334958076,0.2554475665092468
112,1,112,happy,0.07044477760791779,0.1123509332537651,0.21497686207294464,0.35918673872947693,0.08962441980838776,0.03847315162420273,0.11494304984807968
113,1,113,happy,0.21075810492038727,0.014141757041215897,0.08924967795610428,0.2808002233505249,0.11766033619642258,0.08866685628890991,0.19872300326824188
114,1,114,neutral,0.10359140485525131,0.015884343534708023,0.15793509781360626,0.21505163609981537,0.11817676573991776,0.15169160068035126,0.23766911029815674
115,1,115,happy,0.09783661365509033,0.02990511618554592,0.1708279401063919,0.31967008113861084,0.10551143437623978,0.18203572928905487,0.09421304613351822
116,1,116,angry,0.1914518028497696,0.04240909591317177,0.1519128382205963,0.15131473541259766,0.13125315308570862,0.1674957275390625,0.16416257619857788
117,1,117,disgust,0.17025960981845856,0.5013964176177979,0.12139014154672623,0.03253308683633804,0.0532589927315712,0.02005765028297901,0.10110408067703247
118,1,118,disgust,0.30306729674339294,0.30825820565223694,0.17266115546226501,0.04425612464547157,0.0774388462305069,0.01472245529294014,0.07959597557783127
119,1,119,disgust,0.22486445307731628,0.42673441767692566,0.12005172669887543,0.021525075659155846,0.1168806403875351,0.012269245460629463,0.07767445594072342
120,1,120,disgust,0.20148909091949463,0.6857404708862305,0.05553753301501274,0.002952518407255411,0.017786255106329918,0.004526195582002401,0.03196798637509346
121,1,121,neutral,0.17078116536140442,0.16643254458904266,0.15052445232868195,0.14980541169643402,0.12453015148639679,0.03580453246831894,0.20212174952030182
122,1,122,neutral,0.2233564704656601,0.07258600741624832,0.137698233127594,0.040388721972703934,0.12448390573263168,0.06518460065126419,0.3363020420074463
123,1,123,angry,0.29544538259506226,0.12805461883544922,0.1536155641078949,0.013643964193761349,0.1549164205789566,0.07502273470163345,0.17930129170417786
124,1,124,angry,0.22233667969703674,0.14665672183036804,0.18365179002285004,0.014764889143407345,0.1418624073266983,0.14642615616321564,0.14430135488510132
125,1,125,disgust,0.12601393461227417,0.6993810534477234,0.07375267148017883,0.0028093652799725533,0.05633358284831047,0.01574726402759552,0.02596217207610607
126,1,126,disgust,0.12823480367660522,0.30115628242492676,0.15416637063026428,0.012815140187740326,0.19750377535820007,0.07166991382837296,0.13445374369621277
127,1,127,neutral,0.1611768901348114,0.12043704837560654,0.17663556337356567,0.035328760743141174,0.21568375825881958,0.062129005789756775,0.2286089062690735
128,1,128,angry,0.41290342807769775,0.16854968667030334,0.235245481133461,0.02113248221576214,0.09744925051927567,0.0075660571455955505,0.0571536086499691
129,1,129,neutral,0.18741081655025482,0.10354871302843094,0.18781624734401703,0.014600848779082298,0.19771698117256165,0.04733990132808685,0.26156651973724365
130,1,130,neutral,0.11184574663639069,0.1099976897239685,0.1285891830921173,0.04759937897324562,0.11890659481287003,0.01862788014113903,0.464433491230011
131,1,131,neutral,0.20716704428195953,0.015040881000459194,0.2967064082622528,0.04513923078775406,0.11734285950660706,0.012943373061716557,0.3056601881980896
132,1,132,angry,0.31423789262771606,0.11831199377775192,0.2528362572193146,0.05379442870616913,0.12816326320171356,0.018137874081730843,0.11451826244592667
133,1,133,neutral,0.25319111347198486,0.17682529985904694,0.14957241714000702,0.0327051542699337,0.06529569625854492,0.03421037644147873,0.28819993138313293
134,1,134,angry,0.5324609279632568,0.2527385950088501,0.08979905396699905,0.010764779523015022,0.032778549939394,0.015592298470437527,0.06586570292711258
135,1,135,scared,0.28129592537879944,0.1793011575937271,0.3714137077331543,0.0018370045581832528,0.10985410958528519,0.00787483062595129,0.04842325299978256
136,1,136,disgust,0.25009554624557495,0.3586810827255249,0.2872220277786255,0.0009159905603155494,0.06158393248915672,0.0066750263795256615,0.034826405346393585
137,1,137,angry,0.37747859954833984,0.28723692893981934,0.23106570541858673,0.009937492199242115,0.05555767938494682,0.0019027655944228172,0.036820851266384125
138,1,138,disgust,0.1985694169998169,0.43561410903930664,0.27558380365371704,0.0033314053434878588,0.05281678959727287,0.0035600741393864155,0.03052438236773014
139,1,139,angry,0.3104623258113861,0.05810808762907982,0.12423725426197052,0.13128340244293213,0.07155900448560715,0.03003665804862976,0.27431321144104004
140,1,140,neutral,0.2145412117242813,0.04540662467479706,0.15119817852973938,0.12698966264724731,0.04517575725913048,0.03853922337293625,0.3781493902206421
141,1,141,disgust,0.26853638887405396,0.40641507506370544,0.14134515821933746,0.05384557321667671,0.08337249606847763,0.004491102881729603,0.04199427366256714
142,1,142,angry,0.3664188086986542,0.1771371215581894,0.204372838139534,0.034919679164886475,0.1569623202085495,0.008713706396520138,0.05147557705640793
143,1,143,angry,0.6133735179901123,0.04556846618652344,0.05932760611176491,0.07682118564844131,0.05760600045323372,0.0182790607213974,0.12902413308620453
144,1,144,angry,0.355663001537323,0.03165701404213905,0.07972849905490875,0.11807999014854431,0.08204592764377594,0.02755596861243248,0.3052695095539093
145,1,145,angry,0.49900704622268677,0.28275349736213684,0.11569219082593918,0.003888016799464822,0.058079905807971954,0.006888194940984249,0.03369119018316269
146,1,146,angry,0.43288305401802063,0.20738306641578674,0.12967532873153687,0.048449646681547165,0.08058592677116394,0.012034616433084011,0.08898834139108658
147,1,147,angry,0.32039836049079895,0.27490973472595215,0.21901917457580566,0.012629085220396519,0.10869457572698593,0.006037321873009205,0.058311719447374344
148,1,148,neutral,0.1804918497800827,0.038856834173202515,0.08070661127567291,0.12784653902053833,0.05374256148934364,0.014153031632304192,0.5042026042938232
149,1,149,angry,0.36488842964172363,0.3143935799598694,0.1660507619380951,0.025665603578090668,0.07705755531787872,0.006105444394052029,0.0458386167883873
150,1,150,angry,0.44219014048576355,0.15478061139583588,0.15179210901260376,0.029422441497445107,0.06169252470135689,0.01639804244041443,0.14372409880161285
152,1,152,neutral,0.08286354690790176,0.0028319167904555798,0.030117880553007126,0.050277188420295715,0.03881756216287613,0.01591835543513298,0.7791735529899597
153,1,153,neutral,0.21133403480052948,0.013978008180856705,0.08442153036594391,0.06039944291114807,0.1519380658864975,0.02424752712249756,0.4536813795566559
154,1,154,neutral,0.16974256932735443,0.006271710619330406,0.11686094105243683,0.12658938765525818,0.243080273270607,0.009521742351353168,0.32793334126472473
155,1,155,angry,0.4343104958534241,0.005253355484455824,0.0539705827832222,0.021969947963953018,0.2145395278930664,0.009457748383283615,0.26049843430519104
156,1,156,angry,0.5463983416557312,0.007470064330846071,0.0417984239757061,0.008881413377821445,0.18168826401233673,0.015157971531152725,0.19860544800758362
157,1,157,angry,0.4040558636188507,0.0018681088695302606,0.1143588051199913,0.015448850579559803,0.27402830123901367,0.01593700796365738,0.17430301010608673
158,1,158,neutral,0.15043014287948608,0.004102586768567562,0.20317240059375763,0.03213552013039589,0.21196727454662323,0.013856514357030392,0.38433557748794556
159,1,159,neutral,0.07877456396818161,0.003989069256931543,0.10005541890859604,0.010708600282669067,0.11152385175228119,0.0035739990416914225,0.6913744807243347
160,1,160,neutral,0.2072109580039978,0.05036858096718788,0.16484807431697845,0.008677809499204159,0.19076821208000183,0.014214240945875645,0.36391204595565796
161,1,161,neutral,0.27856725454330444,0.011015295051038265,0.06624394655227661,0.0032066749408841133,0.2693890333175659,0.0047825840301811695,0.36679524183273315
162,1,162,angry,0.3552500009536743,0.010734165087342262,0.045860711485147476,0.0025225519202649593,0.256095826625824,0.003051584819331765,0.32648512721061707
163,1,163,angry,0.41131430864334106,0.014797220937907696,0.06311576813459396,0.003407884854823351,0.2313157021999359,0.0016000455943867564,0.27444905042648315
164,1,164,neutral,0.23597806692123413,0.002095328876748681,0.04734371230006218,0.005754807032644749,0.2738979756832123,0.0035465990658849478,0.4313834309577942
165,1,165,neutral,0.11566166579723358,0.0016730003990232944,0.04454236850142479,0.005335242487490177,0.3180008828639984,0.002751564374193549,0.5120353102684021
166,1,166,neutral,0.28365108370780945,0.014007178135216236,0.08780989795923233,0.011220081709325314,0.267708957195282,0.04235789179801941,0.2932449281215668
167,1,167,sad,0.1883307546377182,0.04357035085558891,0.10329838842153549,0.02371271513402462,0.31578564643859863,0.026047205552458763,0.2992549538612366
168,1,168,angry,0.29446932673454285,0.05896054208278656,0.0935869961977005,0.021373366937041283,0.214375838637352,0.04751468449831009,0.26971927285194397
169,1,169,sad,0.16533084213733673,0.03246155381202698,0.07220766693353653,0.019368277862668037,0.394593209028244,0.003865763545036316,0.31217268109321594
170,1,170,neutral,0.23199689388275146,0.03769681230187416,0.06902211904525757,0.030596250668168068,0.2785501480102539,0.007567612919956446,0.3445701003074646
171,1,171,neutral,0.3183147609233856,0.03072739765048027,0.039265625178813934,0.02232801914215088,0.2063077688217163,0.01119280606508255,0.3718636929988861
172,1,172,sad,0.20687814056873322,0.18853724002838135,0.04974370822310448,0.044905830174684525,0.254411906003952,0.008403591811656952,0.24711957573890686
173,1,173,angry,0.335702121257782,0.16666674613952637,0.045542214065790176,0.05269164592027664,0.08921884745359421,0.01300052460283041,0.2971779406070709
174,1,174,neutral,0.1867404729127884,0.16965216398239136,0.06644674390554428,0.023822488263249397,0.1305333375930786,0.008409721776843071,0.4143950939178467
175,1,175,neutral,0.2357400506734848,0.1520811766386032,0.1281149834394455,0.035645775496959686,0.14860722422599792,0.023195933550596237,0.276614785194397
178,1,178,neutral,0.28399035334587097,0.28525999188423157,0.045699674636125565,0.008823397569358349,0.08292526006698608,0.004014609381556511,0.28928670287132263
179,1,179,disgust,0.2564834952354431,0.3387131989002228,0.05640864744782448,0.05415712669491768,0.04880230873823166,0.010977672412991524,0.2344576120376587
180,1,180,disgust,0.13367240130901337,0.633392870426178,0.04093760997056961,0.019995464012026787,0.06175707280635834,0.006887334864586592,0.10335725545883179
181,1,181,disgust,0.17223574221134186,0.5190125107765198,0.04126191884279251,0.02057567425072193,0.08280308544635773,0.011057921685278416,0.15305311977863312
182,1,182,neutral,0.13610060513019562,0.013663720339536667,0.06867007911205292,0.007130722980946302,0.11803288012742996,0.002051861025393009,0.6543501615524292
183,1,183,neutral,0.12647710740566254,0.014432590454816818,0.060848284512758255,0.015772588551044464,0.1439046710729599,0.0025414268020540476,0.6360232830047607
184,1,184,neutral,0.08553700149059296,0.009266209788620472,0.01914658583700657,0.02993583492934704,0.09287787973880768,0.0012928511714562774,0.7619436383247375
185,1,185,neutral,0.1890680342912674,0.0013308816123753786,0.05566827580332756,0.021646203473210335,0.31321680545806885,0.002388737164437771,0.41668105125427246
186,1,186,neutral,0.2310209423303604,0.0011479759123176336,0.056559521704912186,0.02280326746404171,0.19110733270645142,0.0012983817141503096,0.4960625469684601
187,1,187,angry,0.7547963261604309,0.0026939695235341787,0.07784421741962433,0.0003695685009006411,0.09022776782512665,0.0008302810601890087,0.0732378140091896
188,1,188,angry,0.7313339114189148,0.022254720330238342,0.08259905874729156,0.004075716715306044,0.07832155376672745,0.0010798837756738067,0.08033514022827148
189,1,189,angry,0.6659127473831177,0.13598164916038513,0.14203134179115295,0.005083411931991577,0.0169935654848814,0.009035663679242134,0.02496163174510002
190,1,190,angry,0.7467833161354065,0.10004645586013794,0.08880624920129776,0.004004661925137043,0.013158874586224556,0.009986805729568005,0.03721357509493828
191,1,191,angry,0.8915694952011108,0.0030416101217269897,0.03571383282542229,0.008278459310531616,0.007744490168988705,0.002369505353271961,0.05128262937068939
192,1,192,angry,0.9089388847351074,0.017634395509958267,0.019013594835996628,0.013887889683246613,0.009268797934055328,0.0006977900629863143,0.030558714643120766
193,1,193,angry,0.811204195022583,0.053663358092308044,0.061154335737228394,0.007004460319876671,0.004227945581078529,0.00559264188632369,0.05715317651629448
194,1,194,angry,0.9208736419677734,0.0033510220237076283,0.02918880246579647,0.007650245912373066,0.009804386645555496,0.004931231960654259,0.02420065365731716
195,1,195,angry,0.8609839677810669,0.012659663334488869,0.039412908256053925,0.021643614396452904,0.007263364270329475,0.006970860529690981,0.051065560430288315
196,1,196,angry,0.7532958984375,0.021040035411715508,0.08194379508495331,0.0069990926422178745,0.022320300340652466,0.0013153075706213713,0.11308557540178299
197,1,197,angry,0.5761891007423401,0.034861329942941666,0.0959533303976059,0.05114388465881348,0.11759904026985168,0.006471654865890741,0.11778168380260468
198,1,198,angry,0.48447829484939575,0.03166550025343895,0.21899177134037018,0.005408726166933775,0.11663651466369629,0.0056432802230119705,0.13717585802078247
199,1,199,angry,0.5746147036552429,0.047697827219963074,0.1886400580406189,0.00522052263841033,0.10683156549930573,0.00398345198482275,0.07301181554794312
200,1,200,angry,0.34331822395324707,0.014344255439937115,0.20056600868701935,0.043463084846735,0.2821349799633026,0.0031083684880286455,0.11306509375572205
201,1,201,angry,0.4412623941898346,0.0466335155069828,0.13162633776664734,0.02821357548236847,0.1729390174150467,0.002605603775009513,0.17671962082386017
202,1,202,angry,0.3149077296257019,0.005532972514629364,0.18563856184482574,0.19109375774860382,0.13742004334926605,0.0025361166335642338,0.16287077963352203
207,1,207,angry,0.5306298732757568,0.014705704525113106,0.11893738061189651,0.0579594187438488,0.11228683590888977,0.001001334865577519,0.16447946429252625
208,1,208,neutral,0.0788756012916565,0.013444988988339901,0.1740325540304184,0.1394498497247696,0.2020554542541504,0.002191543113440275,0.3899500370025635
209,1,209,neutral,0.11535528302192688,0.008384131826460361,0.259176641702652,0.06921929866075516,0.2329581081867218,0.009138789027929306,0.305767685174942
211,1,211,scared,0.31628870964050293,0.023709001019597054,0.3747774660587311,0.10925689339637756,0.09611724317073822,0.007846852764487267,0.07200382649898529
212,1,212,happy,0.23882842063903809,0.0018008819315582514,0.12494182586669922,0.25513955950737,0.18636688590049744,0.007454634644091129,0.18546779453754425
213,1,213,happy,0.06289639323949814,0.027883563190698624,0.04377809911966324,0.47329917550086975,0.04937533661723137,0.014772048220038414,0.3279953598976135
214,1,214,happy,0.1857779175043106,0.019466135650873184,0.1649889498949051,0.328524112701416,0.09577380865812302,0.09767905622720718,0.107790008187294
215,1,215,happy,0.20819590985774994,0.015642939135432243,0.1549861580133438,0.27873408794403076,0.07567109912633896,0.09039095789194107,0.1763787716627121
216,1,216,sad,0.12989531457424164,0.01307743601500988,0.2032221555709839,0.1707419902086258,0.22871840000152588,0.03834628686308861,0.2159983366727829
217,1,217,neutral,0.1236949935555458,0.0011792214354500175,0.12882556021213531,0.26002034544944763,0.19179664552211761,0.002312691882252693,0.2921704947948456
